competition_key,player_id,player_name,team_id,team_name,crest_url,goals,penalties,own_goals,penalty_shootout_scored,penalty_shootout_missed
22536455-21-22536456,781562,"TORRENT BOSCH, LLUIS",202590,"FERRERIES ""B""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000155085_escud_ferre.jpg,2,0,0,0,0
22227427-21-22229298,1072948,"RUBIO SILVEIRA, HUGO",2682054,C.D. ILLESCAS,https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000173424_escudo_cd_illescas.jpg,2,0,0,0,0
22620312-21-23498920,23455053,"MARTINEZ LOPEZ, PEIO",22615494,UGERAGA S.D.,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1152_grande.png,2,0,0,0,0
22536453-21-22536454,22656686,"BOSCH MEZQUIDA, JOAN",110244,ATLETICO VILLACARLOS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000179303_LOGOOK_V2.png,2,0,0,0,0
22620323-21-22620325,73919,"FERNANDEZ TAMAMES, ASIER",13025,"ITURRIGORRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1023_grande.png,2,0,0,0,0
22536593-21-22606841,333283,"VENTAYOL GUIRADO, ALEXANDRE",102064,"ALCUDIA ""B""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000156921_Escudo_UEAlc_dia_66px.jpg,2,0,0,0,0
22320178-21-22401727,1970263,"ESCALONA NOLASCO, SAMUEL",6,REAL ZARAGOZA S.A.D.,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000047835_Escudo-Zaragoza.jpg,2,0,0,0,0
22320178-21-22401727,2615790,"ACOSTA CHAPIN, RICHARD MATEO",446,OLIVER-C.D.,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000070387_CDO.jpg,2,0,0,0,0
22108266-21-22108267,56850,"SOLORZANO SAINZ-PARDO, RAUL",1159,C.D. REVILLA,https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000611518_revillalogo.jpg,2,0,0,0,0
22536453-21-22536454,22594524,"GARCIA VALENZUELA, GUILLERMO",110244,ATLETICO VILLACARLOS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000179303_LOGOOK_V2.png,2,0,0,0,0
22536593-21-22606841,334328,"GILI PAYERAS, JOSEP",101985,"SINEU ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000139092_escut_ce_sineu.jpg,2,0,0,0,0
23289323-21-23289330,688999,"Torres Castillo, Ruben",205663,Valencia C.F.,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205661_50x50.png,2,0,0,0,0
22536453-21-22536454,22345361,"NAVARRO SANCHEZ, PABLO",110254,CCE SANT LLUIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000152_CCE Sant Lluis.jpg,2,0,0,0,0
22620323-21-22620325,73378,"GAITAN VIAN, IBON",30096,"INDARTSU ""B""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009920691_Escudo_Indartsu_2017__1_.png,2,0,0,0,0
22536453-21-22536454,21980426,"DIOP, OMAR GALLA",110182,CIUTADELLA C.E.,https://www.ffib.es/Fed/pimg/Clubes/00100_0000248703_logo_CiutadellaCE_png.png,2,0,0,0,0
22536453-21-22536454,6871982,"MOUKRIM CAIDRHA, BILAL",738896,CF SPORTING DE MAHON,https://www.ffib.es/Fed/pimg/Clubes/00100_0000049412_ESCUDO_OFICIAL.jpg,2,0,0,0,0
22320235-21-22358727,1060163,"STAN, ANDREI DANIEL",244,SAN GREGORIO ARRABAL-C.D.,https://www.futbolaragon.com/pnfg/pimg/Equipos/00100_0000038152_san-gregorio.jpg,2,0,0,0,0
22536453-21-22536454,6238438,"MENDES, ROBERTO",738896,CF SPORTING DE MAHON,https://www.ffib.es/Fed/pimg/Clubes/00100_0000049412_ESCUDO_OFICIAL.jpg,2,0,0,0,0
22177943-21-22177950,5628313,"CATAÑO ARANGO, YULIAN ALEXANDER",1530,DEPORTIVO PERINES,https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000667354_ESCUDO_PERINES_FONDOBLANDO.jpg,2,0,0,0,0
22536593-21-22606841,348790,"PEREZ DE LEON KING, CARLOS",102064,"ALCUDIA ""B""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000156921_Escudo_UEAlc_dia_66px.jpg,2,0,0,0,0
22620265-21-22620266,46474,"CEÑA PERDIZ, ASIER",83,ALEGRÍA CD,https://www.faf-aff.eus/pnfg/pimg/MigracionPV/escudosFAF/2.gif,2,0,0,0,0
22620323-21-22620325,72767,"SASTRE LARRABE, MARKEL",30174,"MSC BUTROE ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1632_grande.png,2,0,0,0,0
22320235-21-22358727,1060057,"NAVARRO MARIN, ALEJANDRO",483,STADIUM CASABLANCA-C.D.,https://www.futbolaragon.com/pnfg/pimg/Equipos/00100_0000039874_Escudo Stadium.jpg,2,0,0,0,0
22536593-21-22606841,355728,"LÓPEZ HIDALGO, ADRIAN",101553,"FERRIOLENSE ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000002219_LOGO_FERRIO.jpg,2,0,0,0,0
22536453-21-22536454,4122002,"DE LA VILLA MOIX, ROGER",101495,CE ALAIOR,https://www.ffib.es/Fed/pimg/Clubes/00100_0000058335_bal_Alaior_CE3.png,2,0,0,0,0
22536453-21-22536454,2675528,"ENSEÑAT FORTUNY, IGNASI",110244,ATLETICO VILLACARLOS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000179303_LOGOOK_V2.png,2,1,0,0,0
22227461-21-22229340,22736410,"POPA, ANDREI DAVID",278536,"C.D. AZUQUECA SAD ""B""",https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000205408_Logo_CD_Azuqueca.png,2,0,0,0,0
22536453-21-22536454,781587,"JUANEDA JUANEDA, JOSEP",3848148,PENYA CIUTADELLA ESPORTIVA,https://www.ffib.es/Fed/pimg/Clubes/00100_0000106999_Penya_Ciutadella.jpg,2,0,0,0,0
22536593-21-22606841,360743,"MOLL VILLALONGA, ADRIAN",101501,C.F. SÓLLER,https://www.ffib.es/Fed/pimg/Clubes/00100_0000193163_ESC_C.F._SOLLER.png,2,0,0,0,0
23289323-21-23289330,900306010,"GERA, ALIN GABRIEL",205663,Valencia C.F.,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205661_50x50.png,2,1,0,0,0
22620323-21-22620325,72406,"PEREZ ATXUTEGI, IBAI",13982,"DERIO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1108_grande.png,2,0,0,0,0
22536453-21-22536454,781148,"BAGUR MOYA, HUGO",110127,CE FERRERIES,https://www.ffib.es/Fed/pimg/Clubes/00100_0000155085_escud_ferre.jpg,2,0,0,0,0
22620312-21-23498871,370686,"SILLONIZ ZUBERO, KIRMEN",13130,AMOREBIETA,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0000106436_ESCUDO_SDA_COLOR__2_.png,2,0,0,0,0
22536593-21-22606841,365498,"MAS GAYA, JOAN",101659,"CAMPOS ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000013720_escutvermell.jpg,2,0,0,0,0
22320181-21-22395204,3556971,"PÉREZ FRANCO, EDUARDO",6917571,"TERUEL-C.D. ""B""",https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000440256_ESCUDO_CD_TERUEL_2021_1_.png,2,0,0,0,0
22227461-21-22229340,22375317,"MERCADER LUCAS, JUAN ANTONIO",33274,C.F. ALOVERA,https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000145321_CF_ALOVERA_2.jpg,2,0,0,0,0
22227461-21-22229340,22329820,"BARRIO ALBERT, MIGUEL ANGEL",347470,C.D. ESQUIVIAS,https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000024394_esqui.jpg,2,0,0,0,0
22536453-21-22536454,397547,"BARBER MARTI, MARC",110127,CE FERRERIES,https://www.ffib.es/Fed/pimg/Clubes/00100_0000155085_escud_ferre.jpg,2,0,0,0,0
22536593-21-22606841,366884,"MARI CERRON, SERGI",101771,"ALARO ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000076388_ESCUT_ALARO_01__002_.jpg,2,0,0,0,0
22620323-21-22620325,72197,"PEREZ CIARSOLO, ENEKO",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,2,2,0,0,0
22536453-21-22536454,396937,"RIERA MUÑOZ, TANO",3848148,PENYA CIUTADELLA ESPORTIVA,https://www.ffib.es/Fed/pimg/Clubes/00100_0000106999_Penya_Ciutadella.jpg,2,0,0,0,0
22177943-21-22177950,5681769,"LOPEZ SAIZ, PABLO",1338,"CLUB BANSANDER ""A""",https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000005369_LOGO_CLUB_BANSANDER.jpg,2,0,0,0,0
22320195-21-22320196,90822607,"GRASA VARELA, GUILLERMO",863,SABIÑANIGO-A.D.,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000052989_sabinanigo_ad.png,2,0,0,0,0
22620312-21-23498871,371187,"ACEVEDO RASTROJO, PABLO",30054,"ATHLETIC ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1001_grande.png,2,0,0,0,0
22620265-21-22620266,46767,"MORALES LOPEZ, CRISTHIAN ALEJANDRO",1810584,"CENTENIAL FUTBOL CLUB ""A""",https://www.faf-aff.eus/pnfg/pimg/Clubes/00100_0009926128_unnamed.jpg,2,0,0,0,0
22536453-21-22536454,375012,"DOUDOUH MARTINEZ, KARIM",110182,CIUTADELLA C.E.,https://www.ffib.es/Fed/pimg/Clubes/00100_0000248703_logo_CiutadellaCE_png.png,2,0,0,0,0
22536593-21-22606841,393657,"RIBOT LOPEZ, TONI",102404,SANTA CATALINA ATº,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000448_STACATALINAATLETICO.jpg,2,0,0,0,0
22536453-21-22536454,346771,"PREVI PEREZ, DAVID",110123,CD MENORCA,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000137_CD_Menorca.jpg,2,0,0,0,0
22620317-21-22682894,65396,"ECHABE CASAMAYOR, MARKEL",13353,"SOMORROSTRO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1040_grande.png,2,0,0,0,0
22536453-21-22536454,298947,"CARCHI MONTIEL, ANTHONY GEANPIERRE",110182,CIUTADELLA C.E.,https://www.ffib.es/Fed/pimg/Clubes/00100_0000248703_logo_CiutadellaCE_png.png,2,1,0,0,0
22536453-21-22536454,283087,"SEGOVIA MUÑOZ, RAUL",101495,CE ALAIOR,https://www.ffib.es/Fed/pimg/Clubes/00100_0000058335_bal_Alaior_CE3.png,2,0,0,0,0
22536453-21-22536454,249337,"GRAJALES PRIETO, KEVIN DAVID",110202,CD MIGJORN,https://www.ffib.es/Fed/pimg/Clubes/00100_0000107275_escut_migjorn.jpg,2,0,0,0,0
22108266-21-22108267,56856,"VELAR FERNANDEZ, MARCOS",867,CASTRO F.C.,https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000717674_Escudo.jpg,2,0,0,0,0
22536453-21-22536454,237821,"BENEJAM FUSTER, MARC",3848148,PENYA CIUTADELLA ESPORTIVA,https://www.ffib.es/Fed/pimg/Clubes/00100_0000106999_Penya_Ciutadella.jpg,2,0,0,0,0
22536453-21-22536454,208280,"RIOS ONIEVA, ANTONIO",110244,ATLETICO VILLACARLOS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000179303_LOGOOK_V2.png,2,1,0,0,0
22227461-21-22229340,22245184,"FERRER GUERRERO, ALEJANDRO",2682055,"C.D. ILLESCAS ""B""",https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000173424_escudo_cd_illescas.jpg,2,0,0,0,0
22320178-21-22401727,3006455,"GARCIA GURRIA, MARCOS",175,MONTECARLO-U.D.,https://www.futbolaragon.com/pnfg/pimg/Equipos/00100_0000041121_ESCUDITO2.jpg,2,0,0,0,0
22536453-21-22536454,208103,"GONZALEZ ALCAYDE, JOSE MARIA",110244,ATLETICO VILLACARLOS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000179303_LOGOOK_V2.png,2,1,0,0,0
22536593-21-22606841,823337,"CACERES COMAS, SERGI",789501,"SON VERÍ ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000180893_U.D_SON_VERI___1101712.png,2,0,0,0,0
22620265-21-22620266,66544,"ARBAIZA INTXAURBE, JON",889,"LAUDIO F. SAN ROKEZAR C.D. ""B""",https://www.faf-aff.eus/pnfg/pimg/Clubes/00100_0000114836_Laudio.png,2,0,0,0,0
22536453-21-22536454,207223,"FORTUNY MUÑOZ, ADRIAN",738896,CF SPORTING DE MAHON,https://www.ffib.es/Fed/pimg/Clubes/00100_0000049412_ESCUDO_OFICIAL.jpg,2,0,0,0,0
22320235-21-22358727,1059588,"MARTINELLI LORENTE, MARCO",577,SAN AGUSTIN-C.D.,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000423455_PHOTO_2024_01_17_11_23_26.jpg,2,0,0,0,0
22177943-21-22177950,5530317,"GOMEZ OBESO, PABLO",1381,"C.D. TROPEZON ""A""",https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000000053_1141_tropezon.jpg,2,0,0,0,0
22536453-21-22536454,202000,"FEDELICH BENEJAM, JOSE",110182,CIUTADELLA C.E.,https://www.ffib.es/Fed/pimg/Clubes/00100_0000248703_logo_CiutadellaCE_png.png,2,0,0,0,0
22620265-21-22620266,90262,"BARINAGA JABLONSKI, LUIS",2429,ZUIA 02 C.D.F. y B.,https://files.faf-aff.eus/pnfg/img/web_responsive_2/CAST/escudo_sm_resultados_.jpg,2,0,0,0,0
22536453-21-22536454,135935,"TISCORNIA RODRIGUEZ, GUZMAN",110254,CCE SANT LLUIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000152_CCE Sant Lluis.jpg,2,1,0,0,0
22536593-21-22606841,2364249,"LAKHAL ZEROUALE, SAAD",101985,"SINEU ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000139092_escut_ce_sineu.jpg,2,0,0,0,0
22536453-21-22536454,72151,"MERCADAL LLAMBIAS, ERIC",101495,CE ALAIOR,https://www.ffib.es/Fed/pimg/Clubes/00100_0000058335_bal_Alaior_CE3.png,2,0,0,0,0
22620265-21-22620266,91607,"GONZALEZ DE AUDICANA CASTILLO, OIER",750,"ZARAMAGA C.F. ""A""",https://www.faf-aff.eus/pnfg/pimg/MigracionPV/escudosFAF/37.jpg,2,0,0,0,0
22320195-21-22320196,90822381,"GARDE GARCIA, MARIO",591,SANTA ANASTASIA-C.F.,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000312639_escudo_color.png,2,0,0,0,0
22536593-21-22606841,2760068,"MERLIN QUINTERO, INGLER RUBEN",789479,"PÒRTOL ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000192799_ESCUDO_PORTOL.jpg,2,0,0,0,0
22536453-21-22536454,71903,"ALZINA MARTI, MARCEL",101495,CE ALAIOR,https://www.ffib.es/Fed/pimg/Clubes/00100_0000058335_bal_Alaior_CE3.png,2,0,0,0,0
22536593-21-22606841,3500316,"DJITTE, MOUSTAPHA",101655,ATLÉTICO RAFAL,https://www.ffib.es/Fed/pimg/Clubes/00100_0000303805_escudo_c.d._atl._rafal.jpg,2,0,0,0,0
22536453-21-22536454,67531,"GOMILA ROIG, MIQUEL",110254,CCE SANT LLUIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000152_CCE Sant Lluis.jpg,2,0,0,0,0
22620317-21-22682894,77772,"OBAMA MASSIGUI, PEDRO",30063,"ABANTO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1017_grande.png,2,0,0,0,0
22536453-21-22536454,59825,"TORRES CAMPS, MARC",110271,CF NORTEÑO,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000158_CF NORTENO.jpg,2,0,0,0,0
22536453-21-22536454,55513,"BARRO SEGUI, DAVID",110254,CCE SANT LLUIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000152_CCE Sant Lluis.jpg,2,0,0,0,0
22320235-21-22358727,1058523,"GORDO ARCHILLA, ADRIAN",5270783,UNION LA JOTA VADORREY-C.D.,https://www.futbolaragon.com/pnfg/pimg/Equipos/00100_0000037285_Escudo.jpg,2,0,0,0,0
22536453-21-22536454,45119,"TORRES CAMACHO, JOSE LUIS",110125,UD MAHON,https://www.ffib.es/Fed/pimg/Clubes/00100_0000107108_ESCUT.png,2,0,0,0,0
22108266-21-22108267,56871,"BUSACCA FERNANDEZ, CARLO",1159,C.D. REVILLA,https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000611518_revillalogo.jpg,2,0,0,0,0
22536593-21-22606841,5459303,"DIOP, CHEIKH",101655,ATLÉTICO RAFAL,https://www.ffib.es/Fed/pimg/Clubes/00100_0000303805_escudo_c.d._atl._rafal.jpg,2,0,0,0,0
22108266-21-22108267,39287,"BOUBOULIS ORTIZ, RAUL",1379,C.D. TROPEZON,https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000000053_1141_tropezon.jpg,2,0,0,0,0
22227461-21-22229340,21738534,"OBIANG NDONG, CRISTIAN MBA",33274,C.F. ALOVERA,https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000145321_CF_ALOVERA_2.jpg,2,0,0,0,0
22536452-21-22775071,23041044,"DI PAOLO, MANUELE",864081,AT. JESUS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000249203_nuevo_escudo.jpg,2,0,0,0,0
22536593-21-22606841,6378980,"MOURA NASCIMENTO, IAN HENRIQUE",102404,SANTA CATALINA ATº,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000448_STACATALINAATLETICO.jpg,2,0,0,0,0
22320178-21-22401727,3135956,"ABAD GEREZ, HUGO",571,SAN AGUSTIN-C.D.,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000423455_PHOTO_2024_01_17_11_23_26.jpg,2,0,0,0,0
29509164-21-33327,1760506335,"DIAZ GOMEZ, DIEGO",1226001210,U.D. Alzira,https://appffcv.filesnovanet.es/pnfg/pimg/Clubes/00100_0074501635_UD_Alzira.png,2,0,0,0,0
22536593-21-22606841,22326684,"SAKA, TOHEEB ADEYEMI",789501,"SON VERÍ ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000180893_U.D_SON_VERI___1101712.png,2,0,0,0,0
22108266-21-22108267,1856,"IRIBAR ZUBELDIA, PERU",861,CULT.D. GUARNIZO,https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000000208_02.JPG,2,0,0,0,0
22536452-21-22775071,22986078,"LO MOURTALLA, GUEYE",102407,CF RAPID DEL I.IS.P.,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000900_CF-Rapid.jpg,2,0,0,0,0
22536452-21-22775071,22960951,"SAMANIEGO, ANTONIO SEBASTIAN",209695,PUIG D'EN VALLS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000193556_escudo_puig.jpg,2,0,0,0,0
22536452-21-22775071,22368781,"GOMEZ BOGARIN, ANGEL DAVID",209695,PUIG D'EN VALLS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000193556_escudo_puig.jpg,2,0,0,0,0
22536452-21-22775071,22310025,"VIDAL BONED, SERGIO",108935,PE SANT JORDI,https://www.ffib.es/Fed/pimg/Clubes/00100_0000106596_escudo.jpg,2,0,0,0,0
22536452-21-22775071,21905744,"MORENO CUESTA, JHON DEIVY",109120,"UD IBIZA ""B""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000303134_Escudo_UD_Ibiza.png,2,0,0,0,0
22536452-21-22775071,6819343,"BECHT, DANTE GAYAN",354903,"PEÑA DEPORTIVA ""B""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000000981_escudo metacrilato de 10 mm.jpg,2,0,0,0,0
22536452-21-22775071,6688422,"GATIUS TUR, JOAN",738922,SANTA GERTRUDIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000079337_logo_a.e.jpg,2,0,0,0,0
22536593-21-22606841,22617556,"DURAN ALCINA, IVAN",101629,"SERVERENSE ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000053470_20882084_1768475006515623_6803093018079824292_n.png,2,0,0,0,0
22320178-21-22401727,3143828,"ALOS PEREZ, JESUS",698,CUARTE-C.D.,https://www.futbolaragon.com/pnfg/pimg/Equipos/00100_0000055966_escudo_CON_nombreJPG.jpg,2,1,0,0,0
22536452-21-22775071,6350319,"CORREIA PINTO, IDELIO GINO",4483701,INTER IBIZA,https://www.ffib.es/Fed/pimg/Clubes/00100_0000305628_ESCUDO_SIN_ESTRELLAS.jpg,2,0,0,0,0
22227461-21-22229340,3237038,"MARTIN DE VIDALES UGENA, ALVARO",894167,BOROX DEPORTIVO F.C.,https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000218243_IMG_0503.jpeg,2,0,0,0,0
22227461-21-22229340,3236689,"GARCIA RODRIGUEZ, NICOLAS",2682055,"C.D. ILLESCAS ""B""",https://www.ffcm.es/pnfg/pimg/Clubes/00100_0000173424_escudo_cd_illescas.jpg,2,0,0,0,0
22620323-21-22620325,71888,"SIERRA TUDELA, OIER",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,2,0,0,0,0
22536593-21-22606841,22712048,"MARTIN BESTARD, AITOR",101501,C.F. SÓLLER,https://www.ffib.es/Fed/pimg/Clubes/00100_0000193163_ESC_C.F._SOLLER.png,2,0,0,0,0
22536452-21-22775071,5328787,"ABDEL OUAHID MAKHCHAN, ANASS",7090171,LUCHADOR,https://www.ffib.es/Fed/pimg/Clubes/00100_0000195490_luchador_FUN_1.jpg,2,0,0,0,0
22177943-21-22177950,5738446,"MALLAVIA PEREZ, ASIER",1221,"C.D. AMISTAD SNIACE ""A""",https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000000043_1060_AmistadSniace.jpg,2,0,0,0,0
22536593-21-22606841,22714857,"VARO GARCIA, JORGE",101677,"ARENAL ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000037650_LOGO.jpg,2,0,0,0,0
22536593-21-22606841,22714869,"VICENS GARCIA, JAIME",101677,"ARENAL ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000037650_LOGO.jpg,2,0,0,0,0
22320178-21-22401727,3144922,"DALL' AGNESE TORO, MASSIMO DANIELLE",571,SAN AGUSTIN-C.D.,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000423455_PHOTO_2024_01_17_11_23_26.jpg,2,0,0,0,0
22536452-21-22775071,4867732,"AGUADO GONZALEZ, ENZO",108722,SAN RAFAEL,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000567_san rafael.jpg,2,0,0,0,0
22536593-21-22606841,22737372,"AGUILAR RODRIGUEZ, RAUL",101501,C.F. SÓLLER,https://www.ffib.es/Fed/pimg/Clubes/00100_0000193163_ESC_C.F._SOLLER.png,2,0,0,0,0
22536593-21-22606841,22737388,"CASTILLA ARROYO, ALEJANDRO",101501,C.F. SÓLLER,https://www.ffib.es/Fed/pimg/Clubes/00100_0000193163_ESC_C.F._SOLLER.png,2,0,0,0,0
22536452-21-22775071,4453803,"MORAFIK BOUJANNA, AYOUB",109120,"UD IBIZA ""B""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000303134_Escudo_UD_Ibiza.png,2,0,0,0,0
23289323-21-23289330,702707,"ESTEVEZ MAS, ALEJANDRO",205663,Valencia C.F.,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205661_50x50.png,2,0,0,0,0
29509435-21-33327,1887579570,"GARCIA BUJALDON, SERGI",1493362784,C.D. Roda 'B',https://appffcv.filesnovanet.es/pnfg/pimg/Clubes/00100_0074603984_CDRoda_Logo_2023_Negro_HQ.png,2,0,0,0,0
22177943-21-22177950,5494567,"GALLO VERGARA, PABLO",770,"R.S. GIMNASTICA ""A""",https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000714722_escudo_nuevo.png,2,0,0,0,0
22536452-21-22775071,3140029,"CARMONA ALBALADEJO, GAEL",108722,SAN RAFAEL,https://www.ffib.es/Fed/pimg/Clubes/00100_0000000567_san rafael.jpg,2,0,0,0,0
22108266-21-22108267,57141,"QUITORA ESPINOSA, CRISTIAN SANTIAGO",861,CULT.D. GUARNIZO,https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000000208_02.JPG,2,0,0,0,0
22536452-21-22775071,3114482,"AMSTUTZ GARCIA, SOAN",738922,SANTA GERTRUDIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000079337_logo_a.e.jpg,2,0,0,0,0
22536452-21-22775071,3078335,"CHESTER, RAFAEL MICHAEL",738922,SANTA GERTRUDIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000079337_logo_a.e.jpg,2,0,0,0,0
22536593-21-22606841,22821024,"BORGHINI, LUCA",101655,ATLÉTICO RAFAL,https://www.ffib.es/Fed/pimg/Clubes/00100_0000303805_escudo_c.d._atl._rafal.jpg,2,0,0,0,0
22177943-21-22177950,5494513,"PEREA ABAD, AITOR",770,"R.S. GIMNASTICA ""A""",https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000714722_escudo_nuevo.png,2,0,0,0,0
22536452-21-22775071,2412892,"IBAÑEZ CARRIÓN, PAU",738922,SANTA GERTRUDIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000079337_logo_a.e.jpg,2,0,0,0,0
22536452-21-22775071,2375144,"CARCELEN LOPEZ, HECTOR",109116,SANT CARLES,https://www.ffib.es/Fed/pimg/Clubes/00100_0000001020_S.E. SANT CARLES.jpg,2,0,0,0,0
22320178-21-22401727,3159074,"RIVAS BALLESTEROS, GONZALO",2804927,HUESCA-S.D. ESCUELA DE FUTBOL,https://www.futbolaragon.com/pnfg/pimg/Clubes/00100_0000225155_EFH_Logo_66.png,2,0,0,0,0
22536593-21-22606841,23177158,"MARTINEZ SANCHEZ, DANIEL FELIPE",101659,"CAMPOS ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000013720_escutvermell.jpg,2,0,0,0,0
29509164-21-33327,1768287927,"MARTINEZ LAZARO, DAVID",1341835528,Crevillente Deportivo,https://appffcv.filesnovanet.es/pnfg/pimg/Clubes/00100_0074502475_Crevillente_Deportivo.png,2,0,0,0,0
22536452-21-22775071,1871421,"DE OTONDO OSTERGAARD, ALVARO",108710,"PEÑA DEPORTIVA ""A""",https://www.ffib.es/Fed/pimg/Clubes/00100_0000000981_escudo metacrilato de 10 mm.jpg,2,0,0,0,0
22536452-21-22775071,1854356,"CARDENACHE ALVITE, NOAH",864081,AT. JESUS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000249203_nuevo_escudo.jpg,2,0,0,0,0
22536452-21-22775071,1773434,"TUR RAMÓN, MARC",738922,SANTA GERTRUDIS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000079337_logo_a.e.jpg,2,0,0,0,0
22536452-21-22775071,1737754,"FERRER BONET, IVAN",864081,AT. JESUS,https://www.ffib.es/Fed/pimg/Clubes/00100_0000249203_nuevo_escudo.jpg,2,0,0,0,0
22177943-21-22177950,5760637,"ARROYO GONZALEZ, HUGO",1381,"C.D. TROPEZON ""A""",https://www.rfcf.es/pnfg/pimg/Clubes/00100_0000000053_1141_tropezon.jpg,2,0,0,0,0
