match_id,competition_key,match_date,kick_off,match_week,home_team_id,away_team_id,home_score,away_score,home_win,draw,home_loss,stadium_id,referee_id,match_status,home_goal_diff
70667341,23289298-21-23289300,2026-03-01,12:00:00,25,206268,901770167,2,2,0,1,0,151820125,7165,available,0
70667339,23289298-21-23289300,2026-03-01,17:00:00,25,205743,205764,5,0,1,0,0,536604350,6748,available,5
70667342,23289298-21-23289300,2026-03-07,16:00:00,26,21680674,205583,2,1,1,0,0,540967804,10501,available,1
70667344,23289298-21-23289300,2026-03-08,12:00:00,26,205614,205743,1,3,0,0,1,87659806,5577,available,-2
70667346,23289298-21-23289300,2026-03-08,12:00:00,26,901770167,23289717,1,1,0,1,0,680979990,5535,available,0
70667347,23289298-21-23289300,2026-03-08,12:00:00,26,206235,23289720,1,1,0,1,0,920349766,6102,available,0
70667343,23289298-21-23289300,2026-03-08,12:02:00,26,205483,206268,2,1,1,0,0,824813891,6871,available,1
70667345,23289298-21-23289300,2026-03-08,17:00:00,26,901401112,205522,0,0,0,1,0,311735880,5931,available,0
70667348,23289298-21-23289300,2026-03-08,17:00:00,26,205600,23289719,4,0,1,0,0,299680094,8794,available,4
70667349,23289298-21-23289300,2026-03-08,17:00:00,26,205764,21791759,1,3,0,0,1,536604350,5514,available,-2
70667350,23289298-21-23289300,2026-03-08,17:00:00,26,206468,23289712,2,4,0,0,1,916453843,10780,available,-2
70667353,23289298-21-23289300,2026-03-14,16:30:00,27,23289719,205614,4,0,1,0,0,803275811,10411,available,4
70667356,23289298-21-23289300,2026-03-14,16:30:00,27,23289712,205583,1,1,0,1,0,157271232,6198,available,0
70667351,23289298-21-23289300,2026-03-14,17:00:00,27,23289720,206468,1,1,0,1,0,417380358,10528,available,0
70667352,23289298-21-23289300,2026-03-14,18:00:00,27,205522,205764,1,0,1,0,0,330524835,6781,available,1
70667357,23289298-21-23289300,2026-03-14,18:00:00,27,21791759,21680674,0,4,0,0,1,621720244,6865,available,-4
70667355,23289298-21-23289300,2026-03-15,12:00:00,27,206268,206235,1,1,0,1,0,151820125,5874,available,0
70667354,23289298-21-23289300,2026-03-15,17:00:00,27,205743,205600,4,0,1,0,0,536604350,6889,available,4
70667358,23289298-21-23289300,2026-03-15,17:00:00,27,23289717,205483,0,1,0,0,1,268036476,5514,available,-1
70667359,23289298-21-23289300,2026-03-15,17:00:00,27,901770167,901401112,2,2,0,1,0,680979990,7399,available,0
70667365,23289298-21-23289300,2026-03-21,18:00:00,28,21680674,23289719,0,1,0,0,1,540967804,5640,available,-1
70667368,23289298-21-23289300,2026-03-21,18:00:00,28,205600,23289712,4,0,1,0,0,299680094,10399,available,4
70667361,23289298-21-23289300,2026-03-21,18:30:00,28,205614,23289717,2,3,0,0,1,87659806,9970,available,-1
70667362,23289298-21-23289300,2026-03-21,19:00:00,28,205764,206268,1,2,0,0,1,536604350,10780,available,-1
70667366,23289298-21-23289300,2026-03-22,11:30:00,28,205583,21791759,4,0,1,0,0,355585260,6871,available,4
70667360,23289298-21-23289300,2026-03-22,12:00:00,28,205483,23289720,0,0,0,1,0,824813891,6120,available,0
70667367,23289298-21-23289300,2026-03-22,12:00:00,28,206235,901770167,1,0,1,0,0,920349766,5808,available,1
70667363,23289298-21-23289300,2026-03-22,17:00:00,28,901401112,205743,0,2,0,0,1,311735880,6171,available,-2
70667364,23289298-21-23289300,2026-03-22,17:00:00,28,206468,205522,0,0,0,1,0,48438529,7165,available,0
70667370,23289298-21-23289300,2026-03-28,16:32:00,29,23289719,21791759,3,2,1,0,0,803275811,6781,available,1
70667372,23289298-21-23289300,2026-03-28,17:00:00,29,901770167,205764,0,0,0,1,0,680979990,7288,available,0
70667373,23289298-21-23289300,2026-03-28,17:00:00,29,23289712,205614,1,1,0,1,0,157271232,5472,available,0
70667377,23289298-21-23289300,2026-03-29,11:30:00,29,23289720,901401112,6,4,1,0,0,417380358,6871,available,2
70667369,23289298-21-23289300,2026-03-29,12:00:00,29,205522,21680674,2,0,1,0,0,330524835,7738,available,2
70667376,23289298-21-23289300,2026-03-29,12:00:00,29,206235,206468,3,1,1,0,0,920349766,6198,available,2
70667371,23289298-21-23289300,2026-03-29,17:00:00,29,23289717,205583,1,1,0,1,0,268036476,6889,available,0
70667374,23289298-21-23289300,2026-03-29,17:00:00,29,205743,205483,1,1,0,1,0,536604350,10528,available,0
70667375,23289298-21-23289300,2026-03-29,18:00:00,29,206268,205600,2,3,0,0,1,151820125,5859,available,-1
70667381,23289298-21-23289300,2026-04-02,12:00:00,30,901401112,206235,3,1,1,0,0,311735880,6561,available,2
70667385,23289298-21-23289300,2026-04-02,18:00:00,30,206468,901770167,3,1,1,0,0,916453843,10501,available,2
70667386,23289298-21-23289300,2026-04-03,17:00:00,30,21791759,23289712,1,1,0,1,0,621720244,6171,available,0
70667378,23289298-21-23289300,2026-04-04,16:31:00,30,21680674,205743,3,2,1,0,0,540967804,6844,available,1
70667380,23289298-21-23289300,2026-04-04,18:00:00,30,205614,206268,0,1,0,0,1,87659806,7447,available,-1
70667379,23289298-21-23289300,2026-04-05,12:00:00,30,205483,205522,1,2,0,0,1,824813891,6754,available,-1
70667382,23289298-21-23289300,2026-04-05,17:00:00,30,205764,23289720,0,3,0,0,1,536604350,7810,available,-3
70667384,23289298-21-23289300,2026-04-05,18:00:00,30,205600,23289717,3,0,1,0,0,299680094,10411,available,3
70667383,23289298-21-23289300,2026-04-05,19:00:00,30,205583,23289719,1,1,0,1,0,355585260,9970,available,0
70667390,23289298-21-23289300,2026-04-11,17:03:00,31,901770167,205600,3,2,1,0,0,680979990,6766,available,1
70667394,23289298-21-23289300,2026-04-11,17:30:00,31,23289712,23289719,1,0,1,0,0,157271232,6198,available,1
70667388,23289298-21-23289300,2026-04-11,18:00:00,31,205522,205614,1,2,0,0,1,330524835,6907,available,-1
70667387,23289298-21-23289300,2026-04-12,11:30:00,31,23289720,21791759,4,0,1,0,0,417380358,5502,available,4
70667392,23289298-21-23289300,2026-04-12,12:00:00,31,206235,205483,1,2,0,0,1,920349766,6943,available,-1
70667389,23289298-21-23289300,2026-04-12,17:00:00,31,23289717,205764,2,0,1,0,0,268036476,5859,available,2
70667393,23289298-21-23289300,2026-04-12,17:00:00,31,205743,205583,2,0,1,0,0,536604350,7738,available,2
70667391,23289298-21-23289300,2026-04-12,18:00:00,31,206268,21680674,1,1,0,1,0,151820125,5514,available,0
70667395,23289298-21-23289300,2026-04-12,18:00:00,31,206468,901401112,3,1,1,0,0,916453843,5562,available,2
861926,22320180-21-22379581,2025-09-06,16:30:00,1,1030,89,1,1,0,1,0,401,15927,available,0
861930,22320180-21-22379581,2025-09-06,17:00:00,1,888,188,0,2,0,0,1,357,15928,available,-2
861929,22320180-21-22379581,2025-09-06,18:00:00,1,881,1049,0,2,0,0,1,5869331,15929,available,-2
861927,22320180-21-22379581,2025-09-06,19:30:00,1,883,209,0,0,0,1,0,386,15930,available,0
861923,22320180-21-22379581,2025-09-07,17:30:00,1,375,19,1,0,1,0,0,124,15931,available,1
861924,22320180-21-22379581,2025-09-07,17:30:00,1,1144,825,0,1,0,0,1,23,15932,available,-1
861922,22320180-21-22379581,2025-09-07,18:00:00,1,161,29,5,1,1,0,0,566894,15933,available,4
861928,22320180-21-22379581,2025-09-07,18:30:00,1,871,2216570,2,1,1,0,0,200,15934,available,1
861925,22320180-21-22379581,2025-09-07,19:00:00,1,1043,6118581,0,0,0,1,0,16,15935,available,0
861938,22320180-21-22379581,2025-09-13,16:00:00,2,1049,871,0,0,0,1,0,367,15936,available,0
861937,22320180-21-22379581,2025-09-14,11:30:00,2,2216570,883,3,0,1,0,0,6066526,15937,available,3
861939,22320180-21-22379581,2025-09-14,11:30:00,2,188,881,1,0,1,0,0,58,15938,available,1
861932,22320180-21-22379581,2025-09-14,12:00:00,2,19,161,0,1,0,0,1,207,15939,available,-1
861936,22320180-21-22379581,2025-09-14,12:00:00,2,209,1030,2,0,1,0,0,113,15940,available,2
861933,22320180-21-22379581,2025-09-14,17:00:00,2,825,375,2,3,0,0,1,27,15941,available,-1
70667403,23289298-21-23289300,2026-04-18,16:30:00,32,205600,205522,3,3,0,1,0,,,available,0
70667396,23289298-21-23289300,2026-04-18,17:00:00,32,205483,901770167,3,0,1,0,0,,,available,3
70667397,23289298-21-23289300,2026-04-18,18:30:00,32,205614,206468,1,1,0,1,0,,,available,0
70667402,23289298-21-23289300,2026-04-18,19:00:00,32,205583,23289720,2,2,0,1,0,,,available,0
70667401,23289298-21-23289300,2026-04-19,17:00:00,32,901401112,23289717,2,1,1,0,0,,,available,1
70667400,23289298-21-23289300,2026-04-19,17:00:00,32,205764,206235,1,0,1,0,0,,,available,1
70667398,23289298-21-23289300,2026-04-19,20:00:00,32,23289719,205743,1,1,0,1,0,,,available,0
861931,22320180-21-22379581,2025-09-14,17:30:00,2,29,888,0,3,0,0,1,408,15942,available,-3
861934,22320180-21-22379581,2025-09-14,17:30:00,2,6118581,1144,0,0,0,1,0,358,15943,available,0
861935,22320180-21-22379581,2025-09-14,17:30:00,2,89,1043,0,0,0,1,0,154,15944,available,0
861941,22320180-21-22379581,2025-09-20,16:30:00,3,161,825,0,1,0,0,1,566894,15945,available,-1
861948,22320180-21-22379581,2025-09-20,17:00:00,3,888,881,1,0,1,0,0,357,15946,available,1
861942,22320180-21-22379581,2025-09-21,11:00:00,3,375,6118581,0,0,0,1,0,124,15947,available,0
861940,22320180-21-22379581,2025-09-21,16:30:00,3,29,19,0,0,0,1,0,408,15948,available,0
861947,22320180-21-22379581,2025-09-21,17:00:00,3,871,188,2,1,1,0,0,200,15949,available,1
861943,22320180-21-22379581,2025-09-21,17:30:00,3,1144,89,0,1,0,0,1,23,15950,available,-1
861944,22320180-21-22379581,2025-09-21,17:30:00,3,1043,209,0,0,0,1,0,16,15951,available,0
861945,22320180-21-22379581,2025-09-21,17:30:00,3,1030,2216570,1,1,0,1,0,401,15952,available,0
861946,22320180-21-22379581,2025-09-21,17:30:00,3,883,1049,1,2,0,0,1,386,15953,available,-1
861953,22320180-21-22379581,2025-09-27,20:00:00,4,209,1144,1,0,1,0,0,113,15954,available,1
861954,22320180-21-22379581,2025-09-28,11:30:00,4,2216570,1043,0,0,0,1,0,6066526,15955,available,0
861949,22320180-21-22379581,2025-09-28,12:00:00,4,19,888,1,2,0,0,1,207,15956,available,-1
861956,22320180-21-22379581,2025-09-28,16:00:00,4,188,883,2,1,1,0,0,58,15957,available,1
861957,22320180-21-22379581,2025-09-28,16:30:00,4,881,871,1,0,1,0,0,14,15958,available,1
861950,22320180-21-22379581,2025-09-28,17:00:00,4,825,29,1,0,1,0,0,27,15959,available,1
861952,22320180-21-22379581,2025-09-28,17:00:00,4,89,375,1,1,0,1,0,154,15960,available,0
861951,22320180-21-22379581,2025-09-28,17:30:00,4,6118581,161,1,1,0,1,0,358,15961,available,0
861955,22320180-21-22379581,2025-09-28,17:30:00,4,1049,1030,3,0,1,0,0,367,15962,available,3
861958,22320180-21-22379581,2025-10-04,16:00:00,5,19,825,1,2,0,0,1,207,15963,available,-1
861966,22320180-21-22379581,2025-10-04,16:30:00,5,888,871,2,3,0,0,1,357,15964,available,-1
861961,22320180-21-22379581,2025-10-04,17:45:00,5,375,209,0,1,0,0,1,124,15965,available,-1
861959,22320180-21-22379581,2025-10-05,16:30:00,5,29,6118581,0,3,0,0,1,408,15966,available,-3
861960,22320180-21-22379581,2025-10-05,17:00:00,5,161,89,2,2,0,1,0,566894,15967,available,0
861962,22320180-21-22379581,2025-10-05,17:00:00,5,1144,2216570,1,2,0,0,1,23,15968,available,-1
861963,22320180-21-22379581,2025-10-05,17:00:00,5,1043,1049,4,0,1,0,0,16,15969,available,4
861965,22320180-21-22379581,2025-10-05,17:00:00,5,883,881,2,0,1,0,0,386,15970,available,2
861964,22320180-21-22379581,2025-10-05,17:30:00,5,1030,188,1,1,0,1,0,401,15971,available,0
861973,22320180-21-22379581,2025-10-10,20:00:00,6,188,1043,1,1,0,1,0,58,15972,available,0
861970,22320180-21-22379581,2025-10-11,12:00:00,6,209,161,0,0,0,1,0,113,15973,available,0
861969,22320180-21-22379581,2025-10-11,16:00:00,6,89,29,2,0,1,0,0,154,15974,available,2
861971,22320180-21-22379581,2025-10-11,16:00:00,6,2216570,375,0,0,0,1,0,6066526,15975,available,0
861968,22320180-21-22379581,2025-10-11,16:30:00,6,6118581,19,1,1,0,1,0,358,15976,available,0
861972,22320180-21-22379581,2025-10-11,16:30:00,6,1049,1144,3,1,1,0,0,367,15977,available,2
861967,22320180-21-22379581,2025-10-11,17:00:00,6,825,888,2,0,1,0,0,27,15978,available,2
861974,22320180-21-22379581,2025-10-11,17:00:00,6,881,1030,1,1,0,1,0,14,15979,available,0
861975,22320180-21-22379581,2025-10-11,17:00:00,6,871,883,0,1,0,0,1,200,15980,available,-1
861979,22320180-21-22379581,2025-10-18,16:30:00,7,161,2216570,2,2,0,1,0,566894,15981,available,0
861977,22320180-21-22379581,2025-10-19,12:00:00,7,19,89,1,1,0,1,0,207,15982,available,0
861984,22320180-21-22379581,2025-10-19,12:00:00,7,888,883,2,0,1,0,0,357,15983,available,2
861978,22320180-21-22379581,2025-10-19,15:30:00,7,29,209,0,0,0,1,0,408,15984,available,0
861980,22320180-21-22379581,2025-10-19,16:30:00,7,375,1049,0,1,0,0,1,124,15985,available,-1
861981,22320180-21-22379581,2025-10-19,16:30:00,7,1144,188,0,0,0,1,0,23,15986,available,0
861976,22320180-21-22379581,2025-10-19,17:00:00,7,825,6118581,0,1,0,0,1,27,15987,available,-1
861982,22320180-21-22379581,2025-10-19,17:00:00,7,1043,881,2,1,1,0,0,16,15988,available,1
861983,22320180-21-22379581,2025-10-19,17:30:00,7,1030,871,1,2,0,0,1,401,15989,available,-1
861986,22320180-21-22379581,2025-10-25,16:30:00,8,89,825,2,1,1,0,0,154,15990,available,1
861989,22320180-21-22379581,2025-10-25,17:00:00,8,1049,161,1,3,0,0,1,367,15991,available,-2
861991,22320180-21-22379581,2025-10-25,17:00:00,8,881,1144,4,1,1,0,0,14,15992,available,3
861993,22320180-21-22379581,2025-10-25,18:30:00,8,883,1030,2,2,0,1,0,386,15993,available,0
861990,22320180-21-22379581,2025-10-26,11:30:00,8,188,375,1,2,0,0,1,58,15994,available,-1
861985,22320180-21-22379581,2025-10-26,12:00:00,8,6118581,888,2,0,1,0,0,358,15995,available,2
861987,22320180-21-22379581,2025-10-26,12:00:00,8,209,19,1,0,1,0,0,113,15996,available,1
861992,22320180-21-22379581,2025-10-26,12:00:00,8,871,1043,0,0,0,1,0,200,15997,available,0
861988,22320180-21-22379581,2025-10-26,16:30:00,8,2216570,29,4,1,1,0,0,6066526,15998,available,3
862000,22320180-21-22379581,2025-11-01,16:00:00,9,1144,871,0,3,0,0,1,23,15999,available,-3
862002,22320180-21-22379581,2025-11-01,16:00:00,9,888,1030,2,0,1,0,0,357,16000,available,2
861995,22320180-21-22379581,2025-11-02,12:00:00,9,825,209,0,3,0,0,1,27,16001,available,-3
861996,22320180-21-22379581,2025-11-02,12:00:00,9,19,2216570,0,3,0,0,1,207,16002,available,-3
861997,22320180-21-22379581,2025-11-02,15:30:00,9,29,1049,0,2,0,0,1,408,16003,available,-2
861998,22320180-21-22379581,2025-11-02,16:00:00,9,161,188,0,0,0,1,0,566894,16004,available,0
861999,22320180-21-22379581,2025-11-02,16:00:00,9,375,881,0,0,0,1,0,124,15972,available,0
861994,22320180-21-22379581,2025-11-02,16:30:00,9,6118581,89,2,0,1,0,0,358,16006,available,2
862001,22320180-21-22379581,2025-11-02,16:30:00,9,1043,883,1,2,0,0,1,16,16007,available,-1
862003,22320180-21-22379581,2025-11-08,16:30:00,10,89,888,0,1,0,0,1,154,16008,available,-1
862004,22320180-21-22379581,2025-11-08,20:00:00,10,209,6118581,1,0,1,0,0,113,16009,available,1
862005,22320180-21-22379581,2025-11-09,11:30:00,10,2216570,825,3,3,0,1,0,6066526,16010,available,0
862006,22320180-21-22379581,2025-11-09,16:00:00,10,1049,19,3,0,1,0,0,367,16011,available,3
862007,22320180-21-22379581,2025-11-09,16:00:00,10,188,29,1,1,0,1,0,58,16012,available,0
862008,22320180-21-22379581,2025-11-09,16:00:00,10,881,161,0,1,0,0,1,14,16013,available,-1
862010,22320180-21-22379581,2025-11-09,16:00:00,10,883,1144,1,1,0,1,0,386,16014,available,0
862009,22320180-21-22379581,2025-11-09,17:00:00,10,871,375,3,1,1,0,0,200,16015,available,2
862011,22320180-21-22379581,2025-11-09,17:00:00,10,1030,1043,2,2,0,1,0,401,16016,available,0
862012,22320180-21-22379581,2025-11-16,12:00:00,11,89,209,0,0,0,1,0,154,16017,available,0
862015,22320180-21-22379581,2025-11-16,12:00:00,11,19,188,0,0,0,1,0,207,16018,available,0
862020,22320180-21-22379581,2025-11-16,12:00:00,11,888,1043,4,0,1,0,0,357,16019,available,4
862014,22320180-21-22379581,2025-11-16,12:15:00,11,825,1049,1,2,0,0,1,27,16020,available,-1
862016,22320180-21-22379581,2025-11-16,15:30:00,11,29,881,2,2,0,1,0,408,16021,available,0
862017,22320180-21-22379581,2025-11-16,16:00:00,11,161,871,1,4,0,0,1,566894,16022,available,-3
862018,22320180-21-22379581,2025-11-16,16:00:00,11,375,883,1,0,1,0,0,124,16023,available,1
862019,22320180-21-22379581,2025-11-16,16:00:00,11,1144,1030,0,0,0,1,0,23,16024,available,0
862013,22320180-21-22379581,2025-11-16,16:30:00,11,6118581,2216570,0,0,0,1,0,358,15990,available,0
862022,22320180-21-22379581,2025-11-22,16:30:00,12,2216570,89,5,0,1,0,0,6066526,16026,available,5
862024,22320180-21-22379581,2025-11-23,11:30:00,12,188,825,0,3,0,0,1,58,16027,available,-3
862021,22320180-21-22379581,2025-11-23,12:00:00,12,209,888,1,1,0,1,0,113,16028,available,0
862025,22320180-21-22379581,2025-11-23,12:00:00,12,881,19,1,1,0,1,0,14,16029,available,0
862023,22320180-21-22379581,2025-11-23,16:00:00,12,1049,6118581,0,2,0,0,1,367,16030,available,-2
862027,22320180-21-22379581,2025-11-23,16:00:00,12,883,161,1,1,0,1,0,386,16031,available,0
862029,22320180-21-22379581,2025-11-23,16:00:00,12,1043,1144,2,1,1,0,0,16,16032,available,1
862026,22320180-21-22379581,2025-11-23,17:00:00,12,871,29,3,0,1,0,0,200,16033,available,3
862028,22320180-21-22379581,2025-11-23,17:00:00,12,1030,375,0,0,0,1,0,401,16034,available,0
862037,22320180-21-22379581,2025-12-06,11:30:00,13,375,1043,0,0,0,1,0,124,16035,available,0
862030,22320180-21-22379581,2025-12-06,12:00:00,13,209,2216570,1,0,1,0,0,113,16036,available,1
862038,22320180-21-22379581,2025-12-06,12:00:00,13,888,1144,0,1,0,0,1,357,16037,available,-1
862031,22320180-21-22379581,2025-12-06,16:15:00,13,89,1049,2,4,0,0,1,154,16038,available,-2
862032,22320180-21-22379581,2025-12-06,16:30:00,13,6118581,188,0,0,0,1,0,358,16039,available,0
862036,22320180-21-22379581,2025-12-06,17:00:00,13,161,1030,3,2,1,0,0,566894,16040,available,1
862035,22320180-21-22379581,2025-12-07,11:30:00,13,29,883,2,2,0,1,0,408,16041,available,0
862033,22320180-21-22379581,2025-12-07,12:00:00,13,825,881,2,3,0,0,1,27,16042,available,-1
862034,22320180-21-22379581,2025-12-07,12:00:00,13,19,871,4,2,1,0,0,207,16043,available,2
862046,22320180-21-22379581,2025-12-13,16:00:00,14,1043,161,0,3,0,0,1,16,16044,available,-3
862043,22320180-21-22379581,2025-12-13,17:00:00,14,871,825,4,0,1,0,0,200,16045,available,4
862039,22320180-21-22379581,2025-12-14,11:30:00,14,2216570,888,3,1,1,0,0,6066526,16046,available,2
862041,22320180-21-22379581,2025-12-14,12:00:00,14,188,89,3,3,0,1,0,58,16047,available,0
862040,22320180-21-22379581,2025-12-14,15:30:00,14,1049,209,1,1,0,1,0,367,16048,available,0
862042,22320180-21-22379581,2025-12-14,16:00:00,14,881,6118581,1,0,1,0,0,14,16049,available,1
862044,22320180-21-22379581,2025-12-14,16:00:00,14,883,19,3,1,1,0,0,386,16050,available,2
862047,22320180-21-22379581,2025-12-14,16:00:00,14,1144,375,0,2,0,0,1,23,15990,available,-2
862045,22320180-21-22379581,2025-12-14,16:15:00,14,1030,29,0,0,0,1,0,401,16052,available,0
862056,22320180-21-22379581,2025-12-20,15:45:00,15,888,375,0,2,0,0,1,357,16053,available,-2
862051,22320180-21-22379581,2025-12-20,17:30:00,15,6118581,871,3,1,1,0,0,358,16054,available,2
862048,22320180-21-22379581,2025-12-21,11:30:00,15,2216570,1049,0,2,0,0,1,6066526,16055,available,-2
862049,22320180-21-22379581,2025-12-21,12:00:00,15,209,188,3,1,1,0,0,113,16056,available,2
862052,22320180-21-22379581,2025-12-21,12:00:00,15,825,883,1,2,0,0,1,27,16057,available,-1
862053,22320180-21-22379581,2025-12-21,12:00:00,15,19,1030,0,0,0,1,0,207,16058,available,0
862054,22320180-21-22379581,2025-12-21,15:30:00,15,29,1043,2,1,1,0,0,408,16059,available,1
862050,22320180-21-22379581,2025-12-21,16:00:00,15,89,881,0,1,0,0,1,154,16060,available,-1
862055,22320180-21-22379581,2025-12-21,16:00:00,15,161,1144,0,3,0,0,1,566894,16061,available,-3
862057,22320180-21-22379581,2026-01-03,15:45:00,16,888,1049,0,1,0,0,1,357,16062,available,-1
862064,22320180-21-22379581,2026-01-03,16:00:00,16,1144,29,1,1,0,1,0,23,16063,available,0
862060,22320180-21-22379581,2026-01-04,12:00:00,16,871,89,3,1,1,0,0,200,16064,available,2
862061,22320180-21-22379581,2026-01-04,12:00:00,16,883,6118581,3,0,1,0,0,386,16065,available,3
862058,22320180-21-22379581,2026-01-04,15:30:00,16,188,2216570,0,1,0,0,1,58,16066,available,-1
862059,22320180-21-22379581,2026-01-04,16:00:00,16,881,209,0,2,0,0,1,14,16067,available,-2
862065,22320180-21-22379581,2026-01-04,16:00:00,16,375,161,1,0,1,0,0,124,16068,available,1
862062,22320180-21-22379581,2026-01-04,16:30:00,16,1030,825,2,1,1,0,0,401,16069,available,1
862063,22320180-21-22379581,2026-01-04,16:30:00,16,1043,19,2,1,1,0,0,16,16070,available,1
862074,22320180-21-22379581,2026-01-10,16:30:00,17,161,888,0,0,0,1,0,566894,16071,available,0
862068,22320180-21-22379581,2026-01-11,12:00:00,17,209,871,2,0,1,0,0,113,16072,available,2
862069,22320180-21-22379581,2026-01-11,12:00:00,17,89,883,1,3,0,0,1,154,16073,available,-2
862072,22320180-21-22379581,2026-01-11,12:00:00,17,19,1144,1,1,0,1,0,207,16074,available,0
862071,22320180-21-22379581,2026-01-11,12:15:00,17,825,1043,1,2,0,0,1,27,16075,available,-1
862073,22320180-21-22379581,2026-01-11,15:31:00,17,29,375,1,2,0,0,1,408,16076,available,-1
862067,22320180-21-22379581,2026-01-11,15:45:00,17,2216570,881,0,1,0,0,1,6066526,16077,available,-1
862066,22320180-21-22379581,2026-01-11,16:00:00,17,1049,188,3,1,1,0,0,367,16028,available,2
862070,22320180-21-22379581,2026-01-11,16:30:00,17,6118581,1030,1,1,0,1,0,358,16079,available,0
862080,22320180-21-22379581,2026-01-17,20:30:00,18,209,883,1,0,1,0,0,113,16080,available,1
862075,22320180-21-22379581,2026-01-18,12:00:00,18,29,161,0,1,0,0,1,408,16081,available,-1
862076,22320180-21-22379581,2026-01-18,12:00:00,18,19,375,0,2,0,0,1,207,16082,available,-2
862077,22320180-21-22379581,2026-01-18,12:00:00,18,825,1144,0,0,0,1,0,27,16083,available,0
862083,22320180-21-22379581,2026-01-18,12:00:00,18,188,888,2,0,1,0,0,58,16084,available,2
862081,22320180-21-22379581,2026-01-18,15:30:00,18,2216570,871,0,1,0,0,1,6066526,16085,available,-1
862082,22320180-21-22379581,2026-01-18,16:00:00,18,1049,881,1,0,1,0,0,367,16086,available,1
862079,22320180-21-22379581,2026-01-18,16:15:00,18,89,1030,0,2,0,0,1,154,16087,available,-2
862078,22320180-21-22379581,2026-01-18,16:30:00,18,6118581,1043,2,0,1,0,0,358,16088,available,2
862084,22320180-21-22379581,2026-01-24,16:00:00,19,888,29,1,1,0,1,0,357,15993,available,0
862091,22320180-21-22379581,2026-01-25,12:00:00,19,871,1049,2,0,1,0,0,200,16090,available,2
862092,22320180-21-22379581,2026-01-25,12:00:00,19,881,188,2,0,1,0,0,408,16091,available,2
862085,22320180-21-22379581,2026-01-25,16:00:00,19,161,19,2,2,0,1,0,566894,16092,available,0
862087,22320180-21-22379581,2026-01-25,16:00:00,19,1144,6118581,1,1,0,1,0,23,16093,available,0
862090,22320180-21-22379581,2026-01-25,16:00:00,19,883,2216570,1,3,0,0,1,386,16094,available,-2
862086,22320180-21-22379581,2026-01-25,16:30:00,19,375,825,1,0,1,0,0,124,16095,available,1
862088,22320180-21-22379581,2026-01-25,16:30:00,19,1043,89,1,1,0,1,0,16,16096,available,0
862089,22320180-21-22379581,2026-01-25,16:30:00,19,1030,209,0,2,0,0,1,401,16097,available,-2
862101,22320180-21-22379581,2026-01-31,16:00:00,20,881,888,0,1,0,0,1,14,16098,available,-1
862093,22320180-21-22379581,2026-02-01,12:00:00,20,19,29,1,0,1,0,0,207,16099,available,1
862097,22320180-21-22379581,2026-02-01,12:00:00,20,209,1043,2,1,1,0,0,113,16100,available,1
862099,22320180-21-22379581,2026-02-01,12:00:00,20,1049,883,2,1,1,0,0,367,16101,available,1
862094,22320180-21-22379581,2026-02-01,12:15:00,20,825,161,4,0,1,0,0,27,16085,available,4
862098,22320180-21-22379581,2026-02-01,16:00:00,20,2216570,1030,3,0,1,0,0,6066526,16013,available,3
862096,22320180-21-22379581,2026-02-01,16:15:00,20,89,1144,0,1,0,0,1,154,16104,available,-1
862095,22320180-21-22379581,2026-02-01,16:30:00,20,6118581,375,2,1,1,0,0,358,16105,available,1
925938,22320180-21-22379581,2026-02-18,19:30:00,20,188,871,2,3,0,0,1,58,16106,available,-1
862102,22320180-21-22379581,2026-02-07,16:00:00,21,888,19,0,2,0,0,1,357,16091,available,-2
862104,22320180-21-22379581,2026-02-07,16:30:00,21,161,6118581,2,0,1,0,0,566894,16108,available,2
862108,22320180-21-22379581,2026-02-07,17:30:00,21,1030,1049,0,1,0,0,1,401,16109,available,-1
862110,22320180-21-22379581,2026-02-08,12:00:00,21,871,881,2,2,0,1,0,200,16110,available,0
862103,22320180-21-22379581,2026-02-08,16:00:00,21,29,825,0,1,0,0,1,408,16111,available,-1
862106,22320180-21-22379581,2026-02-08,16:00:00,21,1144,209,0,1,0,0,1,23,16112,available,-1
862109,22320180-21-22379581,2026-02-08,16:00:00,21,883,188,1,1,0,1,0,386,16113,available,0
862105,22320180-21-22379581,2026-02-08,16:30:00,21,375,89,2,1,1,0,0,124,16114,available,1
862107,22320180-21-22379581,2026-02-08,16:30:00,21,1043,2216570,0,1,0,0,1,16,16115,available,-1
862115,22320180-21-22379581,2026-02-15,12:00:00,22,2216570,1144,4,1,1,0,0,6066526,16116,available,3
862118,22320180-21-22379581,2026-02-15,12:00:00,22,881,883,1,1,0,1,0,408,16117,available,0
862111,22320180-21-22379581,2026-02-15,12:15:00,22,825,19,2,2,0,1,0,27,16118,available,0
862117,22320180-21-22379581,2026-02-15,16:00:00,22,188,1030,2,0,1,0,0,58,16119,available,2
862112,22320180-21-22379581,2026-02-15,16:30:00,22,6118581,29,2,0,1,0,0,358,16120,available,2
862116,22320180-21-22379581,2026-02-15,16:30:00,22,1049,1043,2,0,1,0,0,367,16121,available,2
862119,22320180-21-22379581,2026-02-15,16:30:00,22,871,888,3,2,1,0,0,200,16122,available,1
862113,22320180-21-22379581,2026-02-15,17:00:00,22,89,161,1,1,0,1,0,154,16123,available,0
