team_id,team_name,team_gender,crest_url,country_name
12812,"BARAKALDO ""B""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009922517_Screenshot_2024_09_19_18_02_50_64_40deb401b9ffe8e1df2f1cc5ba480b12.jpg,
3159,"REKABERRI, C.D.",,https://www.faf-aff.eus/pnfg/pimg/Clubes/00100_0009928552_REKABERRI.png,
393,"IRU-BAT SANTA LUCIA S.D. ""A""",,https://www.faf-aff.eus/pnfg/pimg/Clubes/00100_0009929660_IRU_BAT_ESCUDO_BUENO__002_.jpg,
29531,"MARITURRIKOAK KT ""A""",,https://www.faf-aff.eus/pnfg/pimg/Clubes/00100_0009931555_IMG_20180828_WA0003.jpg,
889,"LAUDIO F. SAN ROKEZAR C.D. ""B""",,https://www.faf-aff.eus/pnfg/pimg/Clubes/00100_0000114836_Laudio.png,
14119,"GURUTZETA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928222_Gurutzeta_Escudo.png,
997,SANTA MARÍA-VITORIA A.D.,,https://www.faf-aff.eus/pnfg/pimg/MigracionPV/escudosFAF/101.jpg,
29913,"LAKUA ARRIAGA, C.D. ""A""",,https://www.faf-aff.eus/pnfg/pimg/MigracionPV/escudosFAF/20.jpg,
915,"LAUDIO F. SAN ROKEZAR, C.D. ""A""",,https://www.euskadifutbol.eus/pnfg/pimg/Clubes/00100_0000114836_Laudio.png,
15146,"SESTAO RIVER ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1384_grande.png,
12828,"SANTUTXU ""C""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1011_grande.png,
13199,"ZALLA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1032_grande.png,
10424,ARIZNABARRA,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFAF/6.jpg,
10497,"LAKUA DE VITORIA-GASTEIZ, C.D.F ""A""",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFAF/155.jpg,
13007,"GALDAKAO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1021_grande.png,
7936,"ARRUPE-CHAMINADE, C.D.D.F.",,https://www.euskadifutbol.eus/pnfg/pimg/Clubes/00100_0010134622_cd_sanse.bmp,
132,AMURRIO CLUB,,https://www.faf-aff.eus/pnfg/pimg/MigracionPV/escudosFAF/4.jpg,
12872,"PADURA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1013_grande.png,
30081,"INDAUTXU ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1037_grande.png,
4564,ROMO F.C.,,Escudo-Romoc.png,
13156,"BEGOÑA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1030_grande.png,
1810584,"CENTENIAL FUTBOL CLUB ""A""",,https://www.faf-aff.eus/pnfg/pimg/Clubes/00100_0009926128_unnamed.jpg,
10169,OIARTZUN K.E.,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2054.JPG,
-686927290,"GERNIKA, S.D.(Sailkatua)",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1019_grande.png,
9640,LOYOLA INDAUCHU CLUB,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1083_grande.png,
13690,"RETUERTO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1061_grande.png,
12956,"GERNIKA ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1019_grande.png,
13755,"MUNGIA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,
15111,"URDULIZ ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,
14189,"UGERAGA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1152_grande.png,
15790,"LEMOAHARROBI ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1577_grande.png,
13914,"ABADIÑO ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,
14905,"IBARSUSI ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1322_grande.png,
12692,"PORTUGALETE ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,
13982,"DERIO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1108_grande.png,
5588,"URDANETA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0010163043_Logo_Club_Deportivo_Urdaneta.png,
13578,"ETXEBARRI ""A""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,
14093,"TRAPAGARAN ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1133_grande.png,
12981,"CULTURAL DURANGO ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1020_grande.png,
13516,"GALLARTA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1050_grande.png,
14794,"ASTRABUDUAKO ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,
14524,GORLIZ,,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009933628_escudo_gorliz.jpg,
15287,"IBARREKO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1417_grande.png,
30088,"ERMUA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928030_ESCUDO_ERMUA_CD.jpg,
30126,"ARTIBAI ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1166_grande.png,
13092,"UNION SPORT ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1027_grande.png,
14393,"ASKARTZA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,
13025,"ITURRIGORRI ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1023_grande.png,
13335,"GETXO ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,
6035,ORDIZIA K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/Clubes/00100_0010131336_Ordizia_berria.png,
6236,"ZARAUTZ K.E. ""B""",,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2016.JPG,
7344,SANTO TOMAS LIZEOA,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2162.jpg,
7647,OSTADAR S.K.T.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2412.jpg,
29777,LAZKAO K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2111.png,
5695,REAL UNION CLUB SAD,,https://www.gipuzkoafutbola.eus/pnfg/pimg/Equipos/00100_0010134463_Real_Uni_n.png,
8123,SAN MARCIAL C.D.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2048.jpg,
5930,TOURING KE,,https://www.gipuzkoafutbola.eus/pnfg/pimg/Clubes/00100_0010135784_ezkutua.jpg,
29842,GURE TXOKOA K.K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2702.jpg,
29670,"BEASAIN S.D. ""B""",,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2001.jpg,
6569,KOSTKAS C.D.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2028.png,
7611,MARTUTENE KE,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2411.png,
30174,"MSC BUTROE ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1632_grande.png,
30167,"AURRERA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1609_grande.png,
30085,"SONDIKA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0000106487_cdsondika.png,
5883,EUSKALDUNA ANDOAINDARRA S.D.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2007.jpg,
7935,"ARRUPE CHAMINADE C.D.D.F. ""B""",,https://www.gipuzkoafutbola.eus/pnfg/pimg/Clubes/00100_0010134622_cd_sanse.bmp,
6783,"VASCONIA C.D. ""B""",,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2051.jpg,
7827,ANTIGUA LUBERRI K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2481.png,
7250,ORIOKO F.T.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2114.jpg,
29728,ILINTXA S.D.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2019.jpg,
7458,ASTIGARRAGAKO MUNDARRO FKE,,https://www.gipuzkoafutbola.eus/pnfg/pimg/Clubes/00100_0010134569_logo_mundarro_page_0001.jpg,
29771,USURBIL FT,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2078.png,
7063,DANENA K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2079.jpg,
1895317,SEGURA AIZKORRI F.T,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2417.jpg,
29796,INTXURRE K.K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/Clubes/00100_0010121989_INTXURRE_BERRIA.png,
6980,BILLABONA K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2075.jpg,
6127,"HERNANI C.D. ""B""",,https://www.gipuzkoafutbola.eus/pnfg/pimg/Clubes/00100_0000105113_hernani_vec.png,
6181,MONDRAGON C.F.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2015.jpg,
6738,UROLA K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2043.jpg,
6453,AMAIKAK BAT K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2023.jpg,
6890,ZUMAIAKO F.T.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2062.jpg,
30096,"INDARTSU ""B""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009920691_Escudo_Indartsu_2017__1_.png,
13442,"LA MERCED ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1046_grande.png,
6416,ALOÑA MENDI K.E.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/Equipos/00100_0010136160_ALO_A_MENDI.png,
5739,ELGOIBAR C.D.,,https://www.gipuzkoafutbola.eus/pnfg/pimg/Equipos/00100_0010135636_CD_ELGOIBAR.JPG,
6384,ARETXABALETA K.E UDA,,https://www.gipuzkoafutbola.eus/pnfg/pimg/MigracionPV/escudosFGF/2020.png,
6068,"EIBAR SAD, S.D. ""C""",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2012.jpg,
10370,"SAN IGNACIO C.D. ""A""",,https://www.euskadifutbol.eus/pnfg/pimg/Clubes/00100_0000107518_San_Ignacio__1_.png,
29908,"DEPORTIVO ALAVES ""C""",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFAF/100.jpg,
13945,"DINAMO SAN JUAN ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1095_grande.png,
13051,"BASURTO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1024_grande.png,
13757,"MUNGIA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,
6374,"ARETXABALETA, U.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2020.png,
15128,"SESTAO RIVER ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1384_grande.png,
13210,"ZALLA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1032_grande.png,
13485,"BERMEO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1049_grande.png,
5517,"URDULIZ ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,
13931,"ABADIÑO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,
13068,"SAN PEDRO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1025_grande.png,
9563,"LEIOA, S.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1034_grande.png,
29893,AÑORGA K.K.E,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2005.jpg,
13142,"BEGOÑA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1030_grande.png,
6228,ZARAUTZ K.E.,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2016.JPG,
9911,"AURRERA DE ONDARROA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1609_grande.png,
13301,INDAUTXU,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1037_grande.png,
12706,"BASCONIA ""B""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1004_grande.png,
9503,"PADURA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1013_grande.png,
9522,"CULTURAL DPVA. DURANGO, S.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1020_grande.png,
13353,"SOMORROSTRO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1040_grande.png,
6160,PASAIA KIROL ELKARTEA,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2014.jpg,
30070,"ITURRIGORRI ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1023_grande.png,
13108,"AMOREBIETA ""B""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0000106436_ESCUDO_SDA_COLOR__2_.png,
14259,"GERNIKA SPORTING ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1158_grande.png,
30109,"DERIO, C.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1108_grande.png,
13289,APURTUARTE,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1036_grande.png,
29463,"AURRERA DE VITORIA, CD ""A""",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFAF/7.jpg,
12758,"BALMASEDA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1006_grande.png,
15012,"ATXULAUR ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1359_grande.png,
9448,"PORTUGALETE, C.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,
13326,"GETXO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,
14204,"UGERAGA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1152_grande.png,
12842,"SPORTING DE LUTXANA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1012_grande.png,
13555,"SANTURTZI, C.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1053_grande.png,
14236,"URITARRA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1154_grande.png,
12784,"ERANDIO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1007_grande.png,
13795,"OTXARKOAGA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009924615_LOGO_OTXARKOAGA_copia.png,
13648,"ARRATIA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009922246_escudo_sin_fondo.png,
13814,"GALEA ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1078_grande.png,
12824,SANTUTXU,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1011_grande.png,
13422,SODUPE,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1045_grande.png,
9458,"DEUSTO, S.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1005_grande.png,
6272,"LAGUN ONAK, C.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2017.jpg,
-584951144,(Sailkatua)SESTAO RIVER C.,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1384_grande.png,
5659,"REAL SOCIEDAD DE FUTBOL ""C""",,https://www.euskadifutbol.eus/pnfg/pimg/Clubes/00100_0010131668_Real_Sociedad_vect.png,
14788,ASTRABUDUAKO,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,
13003,"GALDAKAO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1021_grande.png,
30063,"ABANTO ""A""",,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1017_grande.png,
13562,GORDEXOLA,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1054_grande.png,
15008,GATIKA,,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1357_grande.png,
-127471153,REAL UNION CLUB,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFGF/2003.jpg,
-25251539,"SAN IGNACIO C.D. ""A""",,https://www.euskadifutbol.eus/pnfg/pimg/Clubes/00100_0000107518_San_Ignacio__1_.png,
-817326281,"(P)(Sailkatua)DERIO, C.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1108_grande.png,
-520889712,"SANTURTZI, C.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1053_grande.png,
-243634401,SESTAO RIVER C.,,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1384_grande.png,
-420350806,"AMOREBIETA, S.D.(P)(Sailkatua)",,https://www.euskadifutbol.eus/pnfg/pimg/Clubes/00100_0000106436_ESCUDO_SDA_COLOR__2_.png,
-627868226,"DERIO, C.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1108_grande.png,
-15613232,"(Sailkatua)AMOREBIETA, S.D.",,https://www.euskadifutbol.eus/pnfg/pimg/Clubes/00100_0000106436_ESCUDO_SDA_COLOR__2_.png,
-657480948,"GERNIKA, S.D.",,https://www.euskadifutbol.eus/pnfg/pimg/MigracionPV/escudosFVF/1019_grande.png,
206592,Alboraya U.D.,,https://marcadores.rfef.es/pnfg/usr/local/projects/weblogic/repository/AS400/02/DOCS/201211/15/12043752.jpg,
206206,Real Betis Balompié,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206204_50x50.png,
209542,Murcia Promises Club de Fútbol,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078998146_Promises_02.png,
205438,C.D. Roda,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0079009122_CDRoda_Logo_2023_Negro_HQ.png,
900407449,C.D. Castellón,,https://marcadores.rfef.es/pnfg/usr/local/projects/weblogic/repository/AS400/02/DOCS/201304/18/12073250.jpg,
23289797,Arenas de Armilla Cultura y Deporte CF,,https://marcadores.rfef.es/pnfg/var/docs/anterior/1314/DOCS/20137/6/5b3b1781d04bdea28f65d2c4bde6dd1c_N1U29SCb.jpg,
206107,Córdoba C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206105_50x50.png,
23289691,Patacona C.F.,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078990356_patacona_cf.png,
23289794,F.C. Jove Español San Vicente,,https://marcadores.rfef.es/pnfg/var/docs/2021/DOCS/202010/19/13e49ad8fb90072967c389bb4799e8cd.jpg,
206524,Real Murcia C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206522_50x50.png,
21669665,UD Tomares,,https://marcadores.rfef.es/pnfg/var/docs/anterior/1314/DOCS/20137/25/faf5fde51678349d33806a754ccd303a_AYKOqABO.jpg,
205610,Elche C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205608_50x50.png,
206071,Cádiz C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206069_50x50.png,
206794,CD San Felix,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078989000_ESCUDO_SAN_FELIX.png,
206201,Sevilla F.C.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206198_50x50.png,
206354,R.C.D. Espanyol de Barcelona,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206352_50x50.png,
209537,Zaragoza-Racing Club,,https://marcadores.rfef.es/pnfg/pimg/Equipos/00100_0078989394_Logo_Racing_Club_Zaragoza_DHJ.jpg,
23289694,UD La Mosca,,https://marcadores.rfef.es/pnfg/var/docs/anterior/1314/DOCS/20137/6/5b3b1781d04bdea28f65d2c4bde6dd1c_LFCgUhY5.jpg,
205863,Getafe CF,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205863_50x50.png,
206907,La Cañada U.C.D. Atlético,,https://marcadores.rfef.es/pnfg/usr/local/projects/weblogic/repository/AS400/06/DOCS/201304/9/12072201.jpg,
205981,U.D. Almería,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205979_50x50.png,
23289795,Sant Cugat FC,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0079011446_Escut_SantCu.png.png,
23289700,SD Leioa,,https://marcadores.rfef.es/pnfg/var/docs/1516/DOCS/20157/16/76639d53a63bb34cac724ffea612a03b_8E8mcmNA.jpg,
205997,Villarreal C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205995_50x50.png,
900179951,C.D. Constancia,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078990350_cd_constancia.jpg,
206347,F.C. Barcelona,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206343_50x50.png,
205663,Valencia C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205661_50x50.png,
206366,R.C.D. Mallorca,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206364_50x50.png,
209095,Sporting Atlético,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078989935_Logo_Sporting_Atco._Ceuta.jpg,
208113,Calavera C.F.,,https://marcadores.rfef.es/pnfg/var/docs/anterior/1314/DOCS/20137/25/faf5fde51678349d33806a754ccd303a_ESkB7Q5g.jpg,
206377,Girona F.C.,,https://marcadores.rfef.es/pnfg/var/docs/2223/DOCS/20228/19/a6610d9899dade9029e7187a273d574e.jpg,
205918,Málaga C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205916_50x50.png,
206236,Real Zaragoza,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206234_50x50.png,
208580,CD Vasconia,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078990347_cd_vasconia.jpg,
901770137,UD Maracena,,https://marcadores.rfef.es/pnfg/usr/local/projects/weblogic/repository/AS400/90/DOCS/201209/29/12039738.jpg,
23289885,UD Montecarlo,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0079006097_Escudo_UDM.png,
21820423,U.D. Melilla,,https://marcadores.rfef.es/pnfg/usr/local/projects/weblogic/repository/AS400/21/DOCS/201209/6/12037656.JPG,
901770136,C.D. Vazquez Cultural,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0079000493_IMG_4559.png,
206145,Granada C.F.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206133_50x50.png,
23289796,CD Mosquito,,https://marcadores.rfef.es/pnfg/var/docs/anterior/1314/DOCS/20137/25/faf5fde51678349d33806a754ccd303a_H2ACwxNF.jpg,
901774405,C. Gimnástic Manresa,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078997994_Escut_Gimna__768_stic_Manresa_removebg_preview.png,
205905,S.D. Huesca,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205904_50x50.png,
206405,C.D. San Francisco,,https://marcadores.rfef.es/pnfg/var/docs/1920/DOCS/20198/20/86087bdaa70314dba161bfbf17726ee4.jpg,
205589,Albacete Balompié,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205587_50x50.png,
21811380,C.E. Sabadell F.C.,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0079006046_00100_0001025828_escut_CES__1_.png,
206288,C.F. Damm,,https://marcadores.rfef.es/pnfg/var/docs//1617/DOCS/20168/28/a5ff1ff6e9e70235fad17342f5e339fd.jpg,
206286,U.D. Cornellà,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206309_50x50.png,
208690,E.F.B. Pinatar,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0079008803_Escudo_Pinatar_.jpg,
900286777,Gimnastic de Tarragona,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0079016459_ESCUDO.png,
901770088,Hércules de Alicante CF,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078992774_He__769_rculesCF.png,
205667,Levante U.D.,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205665_50x50.png,
23289699,CF Talavera de la Reina,,https://marcadores.rfef.es/pnfg/var/docs/1516/DOCS/20157/16/76639d53a63bb34cac724ffea612a03b_ltqGZqyx.jpg,
205292,A.D. Huracan,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205292_50x50.png,
205970,E.D. Val Miñor Nigran,,https://marcadores.rfef.es/pnfg/var/docs//1516/DOCS/20163/11/68507ac8f373fbb1d3e90b9b5d643d6e.jpg,
23289689,Racing Club Ferrol,,https://marcadores.rfef.es/pnfg/pimg/Clubes/00100_0078998926_Sin_t__tulo__1361_x_2048_px_.png,
205676,U.D. La Cruz Villanovense,,https://marcadores.rfef.es/pnfg/var/docs//1617/DOCS/20168/28/7989845b4f99a6e6b86eeae369de0634.jpg,
205618,Real Racing Club de Santander,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/205629_50x50.png,
23289692,CF Trival Valderas Alcorcón,,https://marcadores.rfef.es/pnfg/var/docs//1617/DOCS/20168/28/3ed087202f878970e70ee87a60c3761a.jpg,
206432,A.D. San Juan,,https://marcadores.rfef.es/pnfg/pimg/Equipos/escudos_nuevos/206431_50x50.png,
